"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of apoptotic process","GO:0042981","false","5.552633121205508e-27","26.25550102069269","1458","128","55","21017","NOTCH1,PRKCZ,VDR,PDCD4,ETS1,RPS3,GADD45A,IFNG,ZEB2,PRKAA1,WNT4,UCN,MED1,NCOA1,HMOX1,FIGNL1,IL2,LRRK2,CD40,IRF8,MAP2K5,CD74,FCGR2B,NOD2,ATF4,NUPR1,CCL3,ARHGEF2,HYAL2,TSC22D1,PARK7,RICTOR,BMP2,PAX2,RORC,RUVBL2,BCL6,IL12B,NKX2-5,STK4,HCK,SP100,NEUROD1,HDAC3,TNFAIP3,PRKDC,SOX4,CIB1,KIF14,JAK2,ATG5,TNFRSF1A,PTPN2,INS,FOXO1"
"GO:BP","phosphorylation","GO:0016310","false","2.77777486705872e-26","25.556302955846846","1575","128","56","21017","PRKCZ,PDCD4,RPS3,PLCG2,GADD45A,IFNG,IRGM,PRKAA1,TYK2,DVL1,UCN,STAT3,RIOK2,IL2,LRRK2,CD40,DTNBP1,MAP2K5,CD74,MAP3K7,CADM1,STK11,NOD2,CRKL,SLC11A1,EZH2,MACROH2A1,MAPKAPK2,ARHGEF2,HYAL2,PARK7,RICTOR,BMP2,PASK,SYK,FGFR4,SOCS1,IL12B,LIF,STK4,HCK,HDAC3,HLA-DRB1,PRKDC,SMAD7,ITGB2,PRKCB,CIB1,KIF14,JAK2,STK25,HHEX,TNFRSF1A,TNFSF11,PTPN2,INS"
"GO:BP","T cell activation","GO:0042110","false","3.3870590007153167e-26","25.47017723811713","558","128","38","21017","ZFP36L2,PRKCZ,RPS3,IFNG,TYK2,ZMIZ1,WNT4,STAT3,IL18R1,PPP3CA,IL2,CD74,FCGR2B,CYRIB,STK11,NOD2,IRF1,SLC11A1,SLAMF1,SYK,RORC,SOCS1,BCL6,IL12B,PLA2G2A,SFTPD,HLA-DRB1,PRKDC,SOX4,SMAD7,TNFSF4,JAK2,ATG5,MAD1L1,TNFSF11,PTPN2,INS,FOSL2"
"GO:BP","regulation of biological process","GO:0050789","false","1.5476749417594338e-25","24.810320248965926","12278","128","127","21017","MTPAP,ZFP36L2,EGR2,NOTCH1,PRKCZ,CTBP2,VDR,PDCD4,ETS1,PRPF19,RPS3,PLCG2,GADD45A,IFNG,ZEB2,KLF3,IRGM,PRKAA1,TYK2,DVL1,ZMIZ1,WNT4,UCN,STAT3,MED1,IL18R1,PPP3CA,NCOA1,RIOK2,HMOX1,FIGNL1,IL2,LRRK2,ITGB8,CD40,IRF8,RASL11A,DTNBP1,MAP2K5,CD74,CEBPA,FCGR2B,IRS1,UBE2D1,MAP3K7,CYRIB,CADM1,STK11,NOD2,IRF1,CRKL,OLIG1,SLC11A1,ATF4,EZH2,DENND1B,MACROH2A1,GNAS,NR5A2,USP25,HMGN1,NUPR1,CCT5,MAPKAPK2,CCL3,ARHGEF2,HYAL2,CREM,TSC22D1,PARK7,RPF2,CFTR,RICTOR,BMP2,LAMB1,PAX2,SLAMF1,PASK,SYK,RORC,FGFR4,TFG,RUVBL2,SOCS1,BCL6,IL12B,NKX2-5,LIF,IRF6,STK4,GATA5,HCK,PLA2G2A,ATXN2,SFTPD,ZNF596,SP100,TFEB,NEUROD1,GIGYF2,HDAC3,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,ITGB2,PRKCB,CIB1,TNFSF4,KIF14,JAK2,COMMD1,STK25,ATG5,HHEX,TNFRSF1A,MAD1L1,FLRT2,TNFSF11,PTPN2,INS,NFATC2,FOSL2,SMURF1,FOXO1,UBAC2"
"GO:BP","response to oxygen-containing compound","GO:1901700","false","1.7117746853345164e-25","24.76655340049744","1632","128","56","21017","EGR2,NOTCH1,PRKCZ,VDR,PDCD4,RPS3,PLCG2,IRGM,PRKAA1,TYK2,UCN,STAT3,MED1,PPP3CA,NCOA1,HMOX1,IL2,LRRK2,CD40,IRF8,DTNBP1,FCGR2B,IRS1,MAP3K7,STK11,NOD2,CRKL,SLC11A1,EZH2,GNAS,MAPKAPK2,CCL3,ARHGEF2,HYAL2,PARK7,CFTR,PAX2,RORC,RUVBL2,SOCS1,IL12B,HCK,SP100,NEUROD1,TNFAIP3,HLA-DRB1,PRKDC,SOX4,PRKCB,TNFSF4,JAK2,STK25,PTPN2,INS,FOSL2,FOXO1"
"GO:BP","positive regulation of DNA-templated transcription","GO:0045893","false","1.9888865366194673e-25","24.70138999210212","1710","128","57","21017","EGR2,NOTCH1,CTBP2,VDR,ETS1,ZEB2,PRKAA1,DVL1,ZMIZ1,WNT4,UCN,STAT3,MED1,PPP3CA,NCOA1,IL2,CD40,IRF8,RASL11A,MAP2K5,CD74,CEBPA,NOD2,IRF1,OLIG1,SLC11A1,ATF4,NR5A2,HMGN1,NUPR1,ARHGEF2,HYAL2,CREM,PARK7,BMP2,PAX2,RORC,RUVBL2,NKX2-5,LIF,IRF6,GATA5,SP100,TFEB,NEUROD1,HDAC3,HLA-DRB1,PRKDC,SOX4,PRKCB,JAK2,HHEX,TNFRSF1A,TNFSF11,NFATC2,FOSL2,FOXO1"
"GO:BP","positive regulation of intracellular signal transduction","GO:1902533","false","2.100848004718851e-25","24.677605367441615","1108","128","48","21017","NOTCH1,PRKCZ,CTBP2,VDR,PDCD4,RPS3,PLCG2,GADD45A,WNT4,UCN,MED1,IL18R1,PPP3CA,HMOX1,LRRK2,CD40,MAP2K5,CD74,FCGR2B,IRS1,MAP3K7,NOD2,CRKL,EZH2,GNAS,NUPR1,CCL3,PARK7,RICTOR,BMP2,SLAMF1,SYK,FGFR4,TFG,IL12B,LIF,PLA2G2A,HDAC3,HLA-DRB1,PRKCB,CIB1,JAK2,STK25,TNFRSF1A,MAD1L1,TNFSF11,PTPN2,INS"
"GO:BP","positive regulation of RNA biosynthetic process","GO:1902680","false","2.177844182992187e-25","24.66197319569476","1713","128","57","21017","EGR2,NOTCH1,CTBP2,VDR,ETS1,ZEB2,PRKAA1,DVL1,ZMIZ1,WNT4,UCN,STAT3,MED1,PPP3CA,NCOA1,IL2,CD40,IRF8,RASL11A,MAP2K5,CD74,CEBPA,NOD2,IRF1,OLIG1,SLC11A1,ATF4,NR5A2,HMGN1,NUPR1,ARHGEF2,HYAL2,CREM,PARK7,BMP2,PAX2,RORC,RUVBL2,NKX2-5,LIF,IRF6,GATA5,SP100,TFEB,NEUROD1,HDAC3,HLA-DRB1,PRKDC,SOX4,PRKCB,JAK2,HHEX,TNFRSF1A,TNFSF11,NFATC2,FOSL2,FOXO1"
"GO:BP","cell development","GO:0048468","false","3.995789172187438e-25","24.398397434302684","2833","128","70","21017","ZFP36L2,EGR2,NOTCH1,PRKCZ,PDCD4,ETS1,PLCG2,IFNG,ZEB2,KLF3,DVL1,ZMIZ1,WNT4,UCN,STAT3,MED1,IL18R1,PPP3CA,IL2,LRRK2,ITGB8,IRF8,DTNBP1,CD74,CEBPA,FCGR2B,STK11,IRF1,CRKL,OLIG1,ATF4,EZH2,CCL3,HYAL2,TSC22D1,CFTR,BMP2,LAMB1,PAX2,SLAMF1,SYK,RORC,FGFR4,SOCS1,BCL6,IL12B,NKX2-5,LIF,IRF6,STK4,NEUROD1,HLA-DRB1,PRKDC,SOX4,SMAD7,CIB1,TNFSF4,KIF14,JAK2,STK25,ATG5,HHEX,TNFRSF1A,FLRT2,TNFSF11,PTPN2,INS,NFATC2,FOSL2,SMURF1"
"GO:BP","positive regulation of immune system process","GO:0002684","false","4.312243904536454e-25","24.365296683025726","1066","128","47","21017","PRKCZ,RPS3,PLCG2,IFNG,IRGM,TYK2,ZMIZ1,MED1,IL18R1,PPP3CA,IL2,LRRK2,CD40,CD74,CEBPA,FCGR2B,MAP3K7,CYRIB,CADM1,STK11,NOD2,IRF1,CRKL,SLC11A1,DENND1B,MAPKAPK2,CCL3,PARK7,SLAMF1,SYK,SOCS1,BCL6,IL12B,LIF,HCK,TNFAIP3,HLA-DRB1,PRKDC,SOX4,ITGB2,PRKCB,TNFSF4,JAK2,TNFSF11,PTPN2,NFATC2,FOSL2"
"GO:BP","inflammatory response","GO:0006954","false","5.523443416124085e-25","24.257790090680743","847","128","43","21017","NOTCH1,PRKCZ,PDCD4,ETS1,PLCG2,IFNG,ZEB2,IRGM,STAT3,IL18R1,HMOX1,IL2,LRRK2,CD40,CEBPA,FCGR2B,MAP3K7,NOD2,SLC11A1,EZH2,NUPR1,MAPKAPK2,CCL3,HYAL2,PARK7,RICTOR,BMP2,SLAMF1,SYK,BCL6,IL12B,HCK,PLA2G2A,TNFAIP3,HLA-DRB1,ITGB2,TNFSF4,JAK2,TNFRSF1A,TNFSF11,PTPN2,INS,FOSL2"
"GO:BP","response to endogenous stimulus","GO:0009719","false","1.114241112184129e-24","23.95302082140583","1478","128","53","21017","ZFP36L2,EGR2,NOTCH1,PRKCZ,CTBP2,VDR,PDCD4,ZEB2,PRKAA1,TYK2,ZMIZ1,WNT4,UCN,STAT3,MED1,PPP3CA,NCOA1,ITGB8,MAP2K5,IRS1,UBE2D1,MAP3K7,STK11,CRKL,EZH2,GNAS,NR5A2,MAPKAPK2,HYAL2,TSC22D1,PARK7,BMP2,PAX2,SYK,FGFR4,SOCS1,IL12B,GATA5,SP100,PRKDC,SMAD7,ITGB2,PRKCB,CIB1,TNFSF4,JAK2,HHEX,FLRT2,PTPN2,INS,FOSL2,SMURF1,FOXO1"
"GO:BP","positive regulation of protein metabolic process","GO:0051247","false","1.1922541807535055e-24","23.923631145996218","1152","128","48","21017","RPS3,PLCG2,IFNG,IRGM,PRKAA1,DVL1,UCN,STAT3,IL2,LRRK2,CD40,DTNBP1,MAP2K5,CD74,CEBPA,UBE2D1,MAP3K7,STK11,NOD2,CRKL,SLC11A1,EZH2,NUPR1,ARHGEF2,PARK7,RICTOR,BMP2,PASK,SYK,FGFR4,IL12B,LIF,STK4,HDAC3,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,CIB1,KIF14,JAK2,COMMD1,TNFRSF1A,TNFSF11,INS,SMURF1,FOXO1"
"GO:BP","positive regulation of cell differentiation","GO:0045597","false","1.3584012216579106e-24","23.866971936523672","866","128","43","21017","EGR2,NOTCH1,PRKCZ,VDR,ETS1,IFNG,ZEB2,ZMIZ1,WNT4,STAT3,MED1,PPP3CA,NCOA1,IL2,CD74,CEBPA,STK11,EZH2,MACROH2A1,ARHGEF2,BMP2,LAMB1,PAX2,SYK,SOCS1,BCL6,IL12B,NKX2-5,LIF,STK4,GATA5,PLA2G2A,NEUROD1,HLA-DRB1,PRKDC,SOX4,SMAD7,TNFSF4,JAK2,STK25,TNFSF11,INS,SMURF1"
"GO:BP","regulation of response to stress","GO:0080134","false","1.6761072191412852e-24","23.775698203371594","1354","128","51","21017","PDCD4,ETS1,RPS3,PLCG2,IFNG,IRGM,WNT4,UCN,STAT3,MED1,PPP3CA,FIGNL1,IL2,LRRK2,CD40,CD74,CEBPA,FCGR2B,MAP3K7,CADM1,NOD2,IRF1,MACROH2A1,USP25,NUPR1,MAPKAPK2,CCL3,ARHGEF2,HYAL2,PARK7,RICTOR,SYK,RUVBL2,BCL6,IL12B,HCK,PLA2G2A,GIGYF2,TNFAIP3,HLA-DRB1,PRKDC,SOX4,TNFSF4,JAK2,STK25,ATG5,TNFRSF1A,TNFSF11,PTPN2,INS,FOXO1"
"GO:BP","negative regulation of macromolecule metabolic process","GO:0010605","false","1.7536947782502533e-24","23.75604599116175","3197","128","73","21017","MTPAP,ZFP36L2,NOTCH1,PRKCZ,CTBP2,VDR,PDCD4,RPS3,GADD45A,IFNG,ZEB2,KLF3,IRGM,PRKAA1,DVL1,WNT4,UCN,STAT3,MED1,PPP3CA,IL2,LRRK2,ITGB8,IRF8,MAP2K5,CEBPA,FCGR2B,UBE2D1,MAP3K7,CADM1,NOD2,IRF1,CRKL,SLC11A1,ATF4,EZH2,MACROH2A1,USP25,MAPKAPK2,CCL3,HYAL2,CREM,PARK7,BMP2,PAX2,SLAMF1,PASK,RORC,RUVBL2,SOCS1,BCL6,IL12B,NKX2-5,GATA5,SFTPD,ZNF596,SP100,GIGYF2,HDAC3,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,CIB1,TNFSF4,ATG5,HHEX,TNFSF11,PTPN2,INS,NFATC2,FOXO1"
"GO:BP","leukocyte differentiation","GO:0002521","false","3.2652215154338545e-24","23.486087350478567","632","128","38","21017","ZFP36L2,PRKCZ,PLCG2,IFNG,ZMIZ1,WNT4,STAT3,MED1,IL18R1,PPP3CA,IL2,ITGB8,IRF8,CD74,CEBPA,FCGR2B,STK11,IRF1,EZH2,CCL3,BMP2,SLAMF1,SYK,RORC,SOCS1,BCL6,IL12B,LIF,HLA-DRB1,PRKDC,SOX4,SMAD7,TNFSF4,ATG5,HHEX,TNFSF11,PTPN2,FOSL2"
"GO:BP","defense response","GO:0006952","false","3.622558147023272e-24","23.44098463477917","1809","128","57","21017","NOTCH1,PRKCZ,PDCD4,ETS1,PLCG2,IFNG,ZEB2,IRGM,TYK2,UCN,STAT3,MED1,IL18R1,HMOX1,IL2,LRRK2,CD40,IRF8,CD74,CEBPA,FCGR2B,MAP3K7,CADM1,NOD2,IRF1,SLC11A1,EZH2,NUPR1,MAPKAPK2,CCL3,ARHGEF2,HYAL2,PARK7,RICTOR,BMP2,SLAMF1,SYK,BCL6,IL12B,HCK,PLA2G2A,SFTPD,SP100,TFEB,GIGYF2,TNFAIP3,HLA-DRB1,PRKDC,ITGB2,TNFSF4,JAK2,ATG5,TNFRSF1A,TNFSF11,PTPN2,INS,FOSL2"
"GO:BP","biological regulation","GO:0065007","false","8.254406352641075e-24","23.083314155234977","12671","128","127","21017","MTPAP,ZFP36L2,EGR2,NOTCH1,PRKCZ,CTBP2,VDR,PDCD4,ETS1,PRPF19,RPS3,PLCG2,GADD45A,IFNG,ZEB2,KLF3,IRGM,PRKAA1,TYK2,DVL1,ZMIZ1,WNT4,UCN,STAT3,MED1,IL18R1,PPP3CA,NCOA1,RIOK2,HMOX1,FIGNL1,IL2,LRRK2,ITGB8,CD40,IRF8,RASL11A,DTNBP1,MAP2K5,CD74,CEBPA,FCGR2B,IRS1,UBE2D1,MAP3K7,CYRIB,CADM1,STK11,NOD2,IRF1,CRKL,OLIG1,SLC11A1,ATF4,EZH2,DENND1B,MACROH2A1,GNAS,NR5A2,USP25,HMGN1,NUPR1,CCT5,MAPKAPK2,CCL3,ARHGEF2,HYAL2,CREM,TSC22D1,PARK7,RPF2,CFTR,RICTOR,BMP2,LAMB1,PAX2,SLAMF1,PASK,SYK,RORC,FGFR4,TFG,RUVBL2,SOCS1,BCL6,IL12B,NKX2-5,LIF,IRF6,STK4,GATA5,HCK,PLA2G2A,ATXN2,SFTPD,ZNF596,SP100,TFEB,NEUROD1,GIGYF2,HDAC3,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,ITGB2,PRKCB,CIB1,TNFSF4,KIF14,JAK2,COMMD1,STK25,ATG5,HHEX,TNFRSF1A,MAD1L1,FLRT2,TNFSF11,PTPN2,INS,NFATC2,FOSL2,SMURF1,FOXO1,UBAC2"
"GO:BP","regulation of leukocyte activation","GO:0002694","false","1.0506887814477522e-23","22.978525904823798","561","128","36","21017","ZFP36L2,PRKCZ,RPS3,IFNG,IRGM,TYK2,ZMIZ1,PPP3CA,IL2,LRRK2,CD40,CD74,CEBPA,FCGR2B,CYRIB,NOD2,IRF1,CCL3,SLAMF1,SYK,SOCS1,BCL6,IL12B,PLA2G2A,SFTPD,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,TNFSF4,JAK2,MAD1L1,TNFSF11,PTPN2,NFATC2"
"GO:BP","cellular response to endogenous stimulus","GO:0071495","false","1.2618503731687507e-23","22.898992139513204","1215","128","48","21017","ZFP36L2,NOTCH1,PRKCZ,CTBP2,VDR,PDCD4,ZEB2,PRKAA1,TYK2,ZMIZ1,WNT4,STAT3,MED1,PPP3CA,NCOA1,ITGB8,MAP2K5,IRS1,UBE2D1,MAP3K7,STK11,CRKL,EZH2,GNAS,NR5A2,MAPKAPK2,HYAL2,TSC22D1,PARK7,BMP2,PAX2,FGFR4,SOCS1,IL12B,GATA5,SP100,PRKDC,SMAD7,PRKCB,CIB1,TNFSF4,JAK2,HHEX,FLRT2,PTPN2,INS,SMURF1,FOXO1"
"GO:BP","protein modification process","GO:0036211","false","3.408610517795433e-23","22.467422620254172","2947","128","69","21017","EGR2,PRKCZ,PDCD4,PRPF19,RPS3,PLCG2,GADD45A,IFNG,IRGM,PRKAA1,TYK2,DVL1,ZMIZ1,UCN,MED1,PPP3CA,RIOK2,IL2,LRRK2,CD40,DTNBP1,MAP2K5,CD74,UBE2D1,MAP3K7,CADM1,STK11,NOD2,CRKL,SLC11A1,EZH2,MACROH2A1,USP25,NUPR1,MAPKAPK2,ARHGEF2,HYAL2,PARK7,RICTOR,BMP2,PASK,SYK,FGFR4,SOCS1,IL12B,LIF,STK4,HCK,HDAC3,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,ITGB2,PRKCB,CIB1,KIF14,JAK2,COMMD1,STK25,ATG5,HHEX,TNFRSF1A,TNFSF11,PTPN2,INS,SMURF1,FOXO1"
"GO:BP","positive regulation of transcription by RNA polymerase II","GO:0045944","false","6.482373910654996e-23","22.188265921984655","1261","128","48","21017","EGR2,NOTCH1,CTBP2,VDR,ETS1,ZEB2,DVL1,ZMIZ1,UCN,STAT3,MED1,PPP3CA,NCOA1,IL2,CD40,IRF8,MAP2K5,CEBPA,NOD2,IRF1,OLIG1,SLC11A1,ATF4,NR5A2,ARHGEF2,HYAL2,CREM,PARK7,BMP2,PAX2,RUVBL2,NKX2-5,LIF,IRF6,GATA5,SP100,TFEB,NEUROD1,HDAC3,PRKDC,SOX4,JAK2,HHEX,TNFRSF1A,TNFSF11,NFATC2,FOSL2,FOXO1"
"GO:BP","regulation of immune response","GO:0050776","false","6.617953224378443e-23","22.179276306754","897","128","42","21017","PRKCZ,RPS3,PLCG2,IFNG,IRGM,TYK2,MED1,IL18R1,IL2,CD40,CD74,FCGR2B,MAP3K7,CYRIB,CADM1,STK11,NOD2,IRF1,CRKL,SLC11A1,DENND1B,MAPKAPK2,PARK7,SLAMF1,SYK,BCL6,IL12B,HCK,GIGYF2,TNFAIP3,HLA-DRB1,PRKDC,SMAD7,ITGB2,PRKCB,TNFSF4,JAK2,ATG5,PTPN2,INS,NFATC2,FOSL2"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","1.2220879171292874e-22","21.91289754978031","1088","128","45","21017","NOTCH1,PDCD4,GADD45A,IFNG,IRGM,WNT4,UCN,IL18R1,PPP3CA,IL2,MAP2K5,CD74,CEBPA,FCGR2B,STK11,NOD2,IRF1,SLC11A1,ATF4,EZH2,GNAS,CCL3,TSC22D1,BMP2,PAX2,SLAMF1,SOCS1,BCL6,IL12B,STK4,GATA5,PLA2G2A,SFTPD,HDAC3,TNFAIP3,HLA-DRB1,SMAD7,TNFSF4,ATG5,HHEX,TNFRSF1A,MAD1L1,PTPN2,INS,FOXO1"
"GO:BP","positive regulation of protein modification process","GO:0031401","false","1.341573497690711e-22","21.872385529650902","751","128","39","21017","RPS3,PLCG2,IFNG,IRGM,PRKAA1,DVL1,UCN,IL2,LRRK2,CD40,DTNBP1,MAP2K5,CD74,UBE2D1,MAP3K7,STK11,NOD2,CRKL,SLC11A1,EZH2,NUPR1,ARHGEF2,PARK7,RICTOR,BMP2,SYK,IL12B,LIF,STK4,HDAC3,HLA-DRB1,SOX4,CIB1,KIF14,JAK2,COMMD1,TNFRSF1A,TNFSF11,INS"
"GO:BP","negative regulation of signal transduction","GO:0009968","false","2.46321107345554e-22","21.60849837171373","1300","128","48","21017","NOTCH1,PRKCZ,PDCD4,IRGM,PRKAA1,WNT4,PPP3CA,HMOX1,FIGNL1,LRRK2,MAP2K5,CD74,FCGR2B,IRS1,UBE2D1,CYRIB,CADM1,STK11,NOD2,ATF4,EZH2,ARHGEF2,HYAL2,PARK7,BMP2,SLAMF1,RUVBL2,SOCS1,BCL6,IL12B,NKX2-5,LIF,STK4,NEUROD1,GIGYF2,HDAC3,TNFAIP3,PRKDC,SMAD7,PRKCB,CIB1,HHEX,MAD1L1,PTPN2,INS,SMURF1,FOXO1,UBAC2"
"GO:BP","regulation of cell activation","GO:0050865","false","2.657585259502198e-22","21.575512793733218","616","128","36","21017","ZFP36L2,PRKCZ,RPS3,IFNG,IRGM,TYK2,ZMIZ1,PPP3CA,IL2,LRRK2,CD40,CD74,CEBPA,FCGR2B,CYRIB,NOD2,IRF1,CCL3,SLAMF1,SYK,SOCS1,BCL6,IL12B,PLA2G2A,SFTPD,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,TNFSF4,JAK2,MAD1L1,TNFSF11,PTPN2,NFATC2"
"GO:BP","positive regulation of cytokine production","GO:0001819","false","3.332812669471555e-22","21.47718909645084","486","128","33","21017","PRKCZ,RPS3,PLCG2,IFNG,TYK2,UCN,STAT3,IL18R1,HMOX1,IL2,LRRK2,CD40,IRF8,CD74,MAP3K7,CYRIB,CADM1,NOD2,IRF1,SLC11A1,ATF4,DENND1B,MAPKAPK2,CCL3,ARHGEF2,HYAL2,PARK7,SLAMF1,SYK,IL12B,TNFSF4,JAK2,INS"
"GO:BP","mononuclear cell differentiation","GO:1903131","false","3.3492830504748596e-22","21.475048148349998","529","128","34","21017","ZFP36L2,PRKCZ,PLCG2,IFNG,ZMIZ1,WNT4,STAT3,MED1,IL18R1,IL2,ITGB8,IRF8,CD74,CEBPA,FCGR2B,STK11,IRF1,EZH2,SLAMF1,SYK,RORC,SOCS1,BCL6,IL12B,LIF,HLA-DRB1,PRKDC,SOX4,SMAD7,TNFSF4,ATG5,HHEX,PTPN2,FOSL2"
"GO:BP","regulation of defense response","GO:0031347","false","6.208555950056568e-22","21.207009400765457","783","128","39","21017","PDCD4,ETS1,PLCG2,IFNG,IRGM,UCN,STAT3,MED1,IL2,LRRK2,CD40,CEBPA,FCGR2B,MAP3K7,CADM1,NOD2,IRF1,NUPR1,MAPKAPK2,CCL3,HYAL2,PARK7,RICTOR,SYK,BCL6,IL12B,HCK,PLA2G2A,GIGYF2,TNFAIP3,HLA-DRB1,PRKDC,TNFSF4,JAK2,ATG5,TNFRSF1A,TNFSF11,PTPN2,INS"
"GO:BP","response to peptide","GO:1901652","false","6.247437468492516e-22","21.204298082096198","950","128","42","21017","ZFP36L2,NOTCH1,CTBP2,RPS3,IFNG,KLF3,IRGM,TYK2,STAT3,MED1,IL18R1,IL2,LRRK2,CD40,IRF8,MAP2K5,CD74,CEBPA,IRS1,MAP3K7,IRF1,CRKL,SLC11A1,NR5A2,MAPKAPK2,CCL3,ARHGEF2,HYAL2,SYK,SOCS1,IL12B,HCK,SP100,GIGYF2,TNFAIP3,SMAD7,CIB1,JAK2,TNFRSF1A,TNFSF11,PTPN2,FOSL2"
"GO:BP","regulation of response to external stimulus","GO:0032101","false","6.60524779343319e-22","21.18011088534664","1071","128","44","21017","NOTCH1,PDCD4,ETS1,PLCG2,IFNG,IRGM,DVL1,WNT4,STAT3,MED1,IL2,LRRK2,CD40,CD74,CEBPA,FCGR2B,MAP3K7,CYRIB,CADM1,NOD2,IRF1,NUPR1,MAPKAPK2,CCL3,HYAL2,PARK7,RICTOR,SLAMF1,SYK,BCL6,IL12B,HCK,PLA2G2A,GIGYF2,TNFAIP3,HLA-DRB1,PRKDC,TNFSF4,JAK2,ATG5,TNFRSF1A,TNFSF11,PTPN2,INS"
"GO:BP","positive regulation of cell population proliferation","GO:0008284","false","8.660044059521628e-22","21.06247989842625","958","128","42","21017","NOTCH1,PRKCZ,RPS3,IFNG,PRKAA1,TYK2,ZMIZ1,STAT3,MED1,PPP3CA,HMOX1,IL2,CD40,MAP2K5,CD74,IRS1,MAP3K7,NOD2,CRKL,EZH2,TSC22D1,RICTOR,BMP2,LAMB1,PAX2,SLAMF1,SYK,FGFR4,BCL6,IL12B,NKX2-5,LIF,HCK,TNFAIP3,SOX4,CIB1,TNFSF4,KIF14,JAK2,INS,NFATC2,FOSL2"
"GO:BP","negative regulation of signaling","GO:0023057","false","8.677892361846934e-22","21.06158574104085","1407","128","49","21017","NOTCH1,PRKCZ,PDCD4,IRGM,PRKAA1,WNT4,UCN,PPP3CA,HMOX1,FIGNL1,LRRK2,MAP2K5,CD74,FCGR2B,IRS1,UBE2D1,CYRIB,CADM1,STK11,NOD2,ATF4,EZH2,ARHGEF2,HYAL2,PARK7,BMP2,SLAMF1,RUVBL2,SOCS1,BCL6,IL12B,NKX2-5,LIF,STK4,NEUROD1,GIGYF2,HDAC3,TNFAIP3,PRKDC,SMAD7,PRKCB,CIB1,HHEX,MAD1L1,PTPN2,INS,SMURF1,FOXO1,UBAC2"
"GO:BP","negative regulation of cell communication","GO:0010648","false","8.677892361846934e-22","21.06158574104085","1407","128","49","21017","NOTCH1,PRKCZ,PDCD4,IRGM,PRKAA1,WNT4,UCN,PPP3CA,HMOX1,FIGNL1,LRRK2,MAP2K5,CD74,FCGR2B,IRS1,UBE2D1,CYRIB,CADM1,STK11,NOD2,ATF4,EZH2,ARHGEF2,HYAL2,PARK7,BMP2,SLAMF1,RUVBL2,SOCS1,BCL6,IL12B,NKX2-5,LIF,STK4,NEUROD1,GIGYF2,HDAC3,TNFAIP3,PRKDC,SMAD7,PRKCB,CIB1,HHEX,MAD1L1,PTPN2,INS,SMURF1,FOXO1,UBAC2"
"GO:BP","macromolecule modification","GO:0043412","false","1.2414335276214752e-21","20.906076529722032","3129","128","69","21017","EGR2,PRKCZ,PDCD4,PRPF19,RPS3,PLCG2,GADD45A,IFNG,IRGM,PRKAA1,TYK2,DVL1,ZMIZ1,UCN,MED1,PPP3CA,RIOK2,IL2,LRRK2,CD40,DTNBP1,MAP2K5,CD74,UBE2D1,MAP3K7,CADM1,STK11,NOD2,CRKL,SLC11A1,EZH2,MACROH2A1,USP25,NUPR1,MAPKAPK2,ARHGEF2,HYAL2,PARK7,RICTOR,BMP2,PASK,SYK,FGFR4,SOCS1,IL12B,LIF,STK4,HCK,HDAC3,TNFAIP3,HLA-DRB1,PRKDC,SOX4,SMAD7,ITGB2,PRKCB,CIB1,KIF14,JAK2,COMMD1,STK25,ATG5,HHEX,TNFRSF1A,TNFSF11,PTPN2,INS,SMURF1,FOXO1"
"GO:BP","regulation of cell-cell adhesion","GO:0022407","false","3.0970721270830272e-21","20.509048680329556","478","128","32","21017","NOTCH1,PRKCZ,ETS1,RPS3,IFNG,TYK2,ZMIZ1,WNT4,PPP3CA,IL2,MAP2K5,CD74,CYRIB,NOD2,IRF1,BMP2,SLAMF1,SYK,SOCS1,BCL6,IL12B,PLA2G2A,SFTPD,HLA-DRB1,SOX4,SMAD7,ITGB2,TNFSF4,JAK2,MAD1L1,TNFSF11,PTPN2"
"GO:BP","response to cytokine","GO:0034097","false","3.946659769681481e-21","20.40377031128341","937","128","41","21017","ZFP36L2,NOTCH1,CTBP2,RPS3,IFNG,IRGM,TYK2,STAT3,MED1,IL18R1,IL2,LRRK2,CD40,IRF8,MAP2K5,CD74,CEBPA,IRS1,MAP3K7,IRF1,CRKL,SLC11A1,NR5A2,MAPKAPK2,CCL3,ARHGEF2,HYAL2,SYK,SOCS1,IL12B,HCK,SP100,GIGYF2,TNFAIP3,SMAD7,CIB1,JAK2,TNFRSF1A,TNFSF11,PTPN2,FOSL2"
